F1 Score,Lost,Empty,Inconclusive,Won
0.6375099500621066,-1.0,-0.1,0.10000000000000003,0.4000000000000001
0.6390707434546297,-1.0,-0.1,0.10000000000000003,0.5
0.6415658823383015,-1.0,-0.1,0.10000000000000003,0.6000000000000001
0.6429526170301089,-1.0,-0.1,0.10000000000000003,0.7
0.6464248517569298,-1.0,-0.1,0.10000000000000003,0.8
0.6486886668737526,-1.0,-0.1,0.10000000000000003,0.9000000000000001
0.6513039917719707,-1.0,-0.1,0.10000000000000003,1.0000000000000002
0.45904548288693936,-1.0,-0.1,0.2,-0.2
0.48731498140533,-1.0,-0.1,0.2,-0.1
0.5366345678045312,-1.0,-0.1,0.2,0.0
0.6086559201126645,-1.0,-0.1,0.2,0.10000000000000003
0.6194880817365938,-1.0,-0.1,0.2,0.2
0.6293997225005974,-1.0,-0.1,0.2,0.3
0.6376624691919708,-1.0,-0.1,0.2,0.4000000000000001
0.6392289297788711,-1.0,-0.1,0.2,0.5
0.6439900047710045,-1.0,-0.1,0.2,0.6000000000000001
0.6452555442829575,-1.0,-0.1,0.2,0.7
0.647572036624915,-1.0,-0.1,0.2,0.8
0.6489398277087621,-1.0,-0.1,0.2,0.9000000000000001
0.6510198299383034,-1.0,-0.1,0.2,1.0000000000000002
0.46306873666848797,-1.0,-0.1,0.3,-0.2
0.4888961171025674,-1.0,-0.1,0.3,-0.1
0.5366781134424748,-1.0,-0.1,0.3,0.0
0.5989448911076183,-1.0,-0.1,0.3,0.10000000000000003
0.6154470775822036,-1.0,-0.1,0.3,0.2
0.6240459324535885,-1.0,-0.1,0.3,0.3
0.6389243361299457,-1.0,-0.1,0.3,0.4000000000000001
0.6403117276837647,-1.0,-0.1,0.3,0.5
0.6443442579944305,-1.0,-0.1,0.3,0.6000000000000001
0.6465196131675081,-1.0,-0.1,0.3,0.7
0.6484380427175039,-1.0,-0.1,0.3,0.8
0.6498571413673793,-1.0,-0.1,0.3,0.9000000000000001
0.6519708402293714,-1.0,-0.1,0.3,1.0000000000000002
0.46447934100839827,-1.0,-0.1,0.4000000000000001,-0.2
0.4872050556821177,-1.0,-0.1,0.4000000000000001,-0.1
0.5338101738004903,-1.0,-0.1,0.4000000000000001,0.0
0.5916585224666635,-1.0,-0.1,0.4000000000000001,0.10000000000000003
0.602805276348621,-1.0,-0.1,0.4000000000000001,0.2
0.6185642377898015,-1.0,-0.1,0.4000000000000001,0.3
0.6279483226177595,-1.0,-0.1,0.4000000000000001,0.4000000000000001
0.6354702914608785,-1.0,-0.1,0.4000000000000001,0.5
0.6426052001086562,-1.0,-0.1,0.4000000000000001,0.6000000000000001
0.6445422095978619,-1.0,-0.1,0.4000000000000001,0.7
0.6469469834522311,-1.0,-0.1,0.4000000000000001,0.8
0.6488718841436047,-1.0,-0.1,0.4000000000000001,0.9000000000000001
0.6513314258684297,-1.0,-0.1,0.4000000000000001,1.0000000000000002
0.4623535502436599,-1.0,-0.1,0.5,-0.2
0.48494148312932045,-1.0,-0.1,0.5,-0.1
0.5333703019628122,-1.0,-0.1,0.5,0.0
0.5896307326791244,-1.0,-0.1,0.5,0.10000000000000003
0.6003786389271535,-1.0,-0.1,0.5,0.2
0.6138716799886381,-1.0,-0.1,0.5,0.3
0.6231969697637396,-1.0,-0.1,0.5,0.4000000000000001
0.628902018304937,-1.0,-0.1,0.5,0.5
0.6411848443791961,-1.0,-0.1,0.5,0.6000000000000001
0.642876550026231,-1.0,-0.1,0.5,0.7
0.6454429393069057,-1.0,-0.1,0.5,0.8
0.6475592797578493,-1.0,-0.1,0.5,0.9000000000000001
0.650863447966375,-1.0,-0.1,0.5,1.0000000000000002
0.4613752369735117,-1.0,-0.1,0.6000000000000001,-0.2
0.484287573947963,-1.0,-0.1,0.6000000000000001,-0.1
0.5308122205842006,-1.0,-0.1,0.6000000000000001,0.0
0.5862379943895291,-1.0,-0.1,0.6000000000000001,0.10000000000000003
0.5954296860068966,-1.0,-0.1,0.6000000000000001,0.2
0.6049254329671689,-1.0,-0.1,0.6000000000000001,0.3
0.6180014472483288,-1.0,-0.1,0.6000000000000001,0.4000000000000001
0.6218350933960004,-1.0,-0.1,0.6000000000000001,0.5
0.6303675716159769,-1.0,-0.1,0.6000000000000001,0.6000000000000001
0.6370854053597477,-1.0,-0.1,0.6000000000000001,0.7
0.6427346238269065,-1.0,-0.1,0.6000000000000001,0.8
0.6453861136362101,-1.0,-0.1,0.6000000000000001,0.9000000000000001
0.6482662744118148,-1.0,-0.1,0.6000000000000001,1.0000000000000002
0.46202584873724994,-1.0,-0.1,0.7,-0.2
0.48260112471684885,-1.0,-0.1,0.7,-0.1
0.5301151688569106,-1.0,-0.1,0.7,0.0
0.5845311334758374,-1.0,-0.1,0.7,0.10000000000000003
0.5934932879019154,-1.0,-0.1,0.7,0.2
0.60180979569965,-1.0,-0.1,0.7,0.3
0.6161031652750539,-1.0,-0.1,0.7,0.4000000000000001
0.6209155343542812,-1.0,-0.1,0.7,0.5
0.6263616827485252,-1.0,-0.1,0.7,0.6000000000000001
0.6309608162186497,-1.0,-0.1,0.7,0.7
0.6414001700578962,-1.0,-0.1,0.7,0.8
0.6441181883588389,-1.0,-0.1,0.7,0.9000000000000001
0.6467269415156975,-1.0,-0.1,0.7,1.0000000000000002
0.4582773617950122,-1.0,-0.1,0.8,-0.2
