F1 Score,Lost,Empty,Inconclusive,Won
0.49618246726774906,-1.0,-0.1,0.4000000000000001,-0.1
0.5454822844955697,-1.0,-0.1,0.4000000000000001,0.0
0.600491508760244,-1.0,-0.1,0.4000000000000001,0.10000000000000003
0.6115585129752715,-1.0,-0.1,0.4000000000000001,0.2
0.6273361203460315,-1.0,-0.1,0.4000000000000001,0.3
0.6374082595987136,-1.0,-0.1,0.4000000000000001,0.4000000000000001
0.6440522513960638,-1.0,-0.1,0.4000000000000001,0.5
0.6513937483692551,-1.0,-0.1,0.4000000000000001,0.6000000000000001
0.6534326622870933,-1.0,-0.1,0.4000000000000001,0.7
0.6557563933796482,-1.0,-0.1,0.4000000000000001,0.8
0.6577332066247374,-1.0,-0.1,0.4000000000000001,0.9000000000000001
0.6601232420876707,-1.0,-0.1,0.4000000000000001,1.0000000000000002
0.47069997892897575,-1.0,-0.1,0.5,-0.2
0.49413937537755925,-1.0,-0.1,0.5,-0.1
0.5457230214743105,-1.0,-0.1,0.5,0.0
0.59868072859432,-1.0,-0.1,0.5,0.10000000000000003
0.6095034862803412,-1.0,-0.1,0.5,0.2
0.6229297613988128,-1.0,-0.1,0.5,0.3
0.6319290455277449,-1.0,-0.1,0.5,0.4000000000000001
0.6387474109186647,-1.0,-0.1,0.5,0.5
0.6498715516948195,-1.0,-0.1,0.5,0.6000000000000001
0.651650717899424,-1.0,-0.1,0.5,0.7
0.6543702472671901,-1.0,-0.1,0.5,0.8
0.6564703935826275,-1.0,-0.1,0.5,0.9000000000000001
0.6597886373992368,-1.0,-0.1,0.5,1.0000000000000002
0.46956235862110685,-1.0,-0.1,0.6000000000000001,-0.2
0.4933780390194106,-1.0,-0.1,0.6000000000000001,-0.1
0.54267064135724,-1.0,-0.1,0.6000000000000001,0.0
0.595126736585804,-1.0,-0.1,0.6000000000000001,0.10000000000000003
0.6044434178728979,-1.0,-0.1,0.6000000000000001,0.2
0.613390613586321,-1.0,-0.1,0.6000000000000001,0.3
0.6267559107373565,-1.0,-0.1,0.6000000000000001,0.4000000000000001
0.6305326402226807,-1.0,-0.1,0.6000000000000001,0.5
0.6397191973723613,-1.0,-0.1,0.6000000000000001,0.6000000000000001
0.6455931280419112,-1.0,-0.1,0.6000000000000001,0.7
0.6512821559690547,-1.0,-0.1,0.6000000000000001,0.8
0.6539464617770819,-1.0,-0.1,0.6000000000000001,0.9000000000000001
0.6570569410042743,-1.0,-0.1,0.6000000000000001,1.0000000000000002
0.47024312732244583,-1.0,-0.1,0.7,-0.2
0.49181944057341775,-1.0,-0.1,0.7,-0.1
0.5419420769627784,-1.0,-0.1,0.7,0.0
0.5932902675283084,-1.0,-0.1,0.7,0.10000000000000003
0.6023431967503777,-1.0,-0.1,0.7,0.2
0.6105055800744825,-1.0,-0.1,0.7,0.3
0.6247657523542097,-1.0,-0.1,0.7,0.4000000000000001
0.6296450723072281,-1.0,-0.1,0.7,0.5
0.6349239093858061,-1.0,-0.1,0.7,0.6000000000000001
0.6403710190792402,-1.0,-0.1,0.7,0.7
0.6498832323541495,-1.0,-0.1,0.7,0.8
0.6527032909459858,-1.0,-0.1,0.7,0.9000000000000001
0.6553176861945047,-1.0,-0.1,0.7,1.0000000000000002
0.46675224334384446,-1.0,-0.1,0.8,-0.2
0.4845820919500139,-1.0,-0.1,0.8,-0.1
0.5405616426573145,-1.0,-0.1,0.8,0.0
0.5904178913942353,-1.0,-0.1,0.8,0.10000000000000003
0.5979309360278646,-1.0,-0.1,0.8,0.2
0.6075165888615848,-1.0,-0.1,0.8,0.3
0.6193513220915178,-1.0,-0.1,0.8,0.4000000000000001
0.6254198161392921,-1.0,-0.1,0.8,0.5
0.6298140749117473,-1.0,-0.1,0.8,0.6000000000000001
0.6315844915855743,-1.0,-0.1,0.8,0.7
0.6406230973388043,-1.0,-0.1,0.8,0.8
0.6510668947317194,-1.0,-0.1,0.8,0.9000000000000001
0.6541429858006318,-1.0,-0.1,0.8,1.0000000000000002
0.46483912693035356,-1.0,-0.1,0.9000000000000001,-0.2
0.4801968318859418,-1.0,-0.1,0.9000000000000001,-0.1
0.5382368270877614,-1.0,-0.1,0.9000000000000001,0.0
0.5894605765455132,-1.0,-0.1,0.9000000000000001,0.10000000000000003
0.5946629358530062,-1.0,-0.1,0.9000000000000001,0.2
0.603530582698834,-1.0,-0.1,0.9000000000000001,0.3
0.6109736714725509,-1.0,-0.1,0.9000000000000001,0.4000000000000001
0.6200281963285904,-1.0,-0.1,0.9000000000000001,0.5
0.6262067812183298,-1.0,-0.1,0.9000000000000001,0.6000000000000001
0.6287972197410256,-1.0,-0.1,0.9000000000000001,0.7
0.6311844956084187,-1.0,-0.1,0.9000000000000001,0.8
0.6407727106395135,-1.0,-0.1,0.9000000000000001,0.9000000000000001
0.6512416403694575,-1.0,-0.1,0.9000000000000001,1.0000000000000002
