dataset,White_Positive_ds
boardsize,6
num_boards,106111
Board#,NumPieces,MatchPlayer,MatchType,MatchBaseName,MatchVarName,MatchX,MatchY
445,5,1,MatchType.EMPTY,wheel,rot60,1,2
446,5,1,MatchType.EMPTY,bridge,,1,2
446,5,1,MatchType.EMPTY,bridge,rot60,1,2
446,5,1,MatchType.EMPTY,bridge,rot120,2,3
446,5,1,MatchType.EMPTY,wheel,rot60,1,2
447,6,1,MatchType.EMPTY,bridge,,1,2
447,6,0,MatchType.EMPTY,bridge,,0,3
447,6,1,MatchType.EMPTY,bridge,rot60,1,2
447,6,1,MatchType.EMPTY,bridge,rot120,2,3
447,6,1,MatchType.EMPTY,wheel,rot60,1,2
448,5,1,MatchType.EMPTY,bridge,,1,2
448,5,1,MatchType.EMPTY,bridge,rot60,1,2
448,5,1,MatchType.EMPTY,bridge,rot120,2,3
448,5,1,MatchType.EMPTY,wheel,rot60,1,2
449,6,1,MatchType.EMPTY,bridge,,1,2
449,6,1,MatchType.EMPTY,bridge,rot60,1,2
449,6,1,MatchType.EMPTY,bridge,rot120,2,3
449,6,1,MatchType.EMPTY,wheel,rot60,1,2
450,6,1,MatchType.EMPTY,bridge,,1,2
450,6,1,MatchType.EMPTY,bridge,rot60,1,2
450,6,1,MatchType.EMPTY,bridge,rot120,2,3
450,6,1,MatchType.EMPTY,wheel,rot60,1,2
451,7,1,MatchType.EMPTY,bridge,,1,2
451,7,0,MatchType.EMPTY,bridge,,0,3
451,7,1,MatchType.EMPTY,bridge,rot60,1,2
451,7,1,MatchType.EMPTY,bridge,rot120,2,3
451,7,1,MatchType.EMPTY,wheel,rot60,1,2
467,4,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
468,5,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
469,5,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
470,6,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
483,5,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
484,6,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
485,6,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
486,7,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
499,5,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
500,6,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
501,6,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
502,7,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
515,6,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
516,7,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
517,7,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
518,8,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
531,5,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
532,6,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
533,6,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
534,7,0,MatchType.INCONCLUSIVE,bridge,rot120,2,5
